used,year,doy,sod,time,ref_clock,n_isb,n_unknowns,x_m,y_m,z_m,clock_m,gps_isb_m,gal_isb_m,glo_isb_m,geo_isb_m,bds_isb_m,qzss_isb_m,irnss_isb_m
1,2015,006,78985.00,21:56:25.00,GPS,0,4,4637950.7026,121208.1957,4362375.3865,2522263.5210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,78990.00,21:56:30.00,GPS,0,4,4637950.4852,121208.3165,4362375.1357,2522263.2826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,78995.00,21:56:35.00,GPS,0,4,4637951.2787,121208.4013,4362375.3198,2522263.8386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79000.00,21:56:40.00,GPS,0,4,4637951.3968,121208.5720,4362375.6869,2522263.9738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79005.00,21:56:45.00,GPS,0,4,4637951.1796,121208.7052,4362376.2921,2522263.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79010.00,21:56:50.00,GPS,0,4,4637951.8569,121208.7995,4362376.3128,2522264.4227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79015.00,21:56:55.00,GPS,0,4,4637951.8942,121208.2673,4362376.1775,2522264.3952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79020.00,21:57:00.00,GPS,0,4,4637951.5157,121208.7677,4362375.9326,2522264.3966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79025.00,21:57:05.00,GPS,0,4,4637951.5611,121208.7000,4362376.2047,2522264.0504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79030.00,21:57:10.00,GPS,0,4,4637952.1232,121208.6772,4362375.6937,2522264.2028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79035.00,21:57:15.00,GPS,0,4,4637951.2321,121208.3875,4362375.6452,2522263.8043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79040.00,21:57:20.00,GPS,0,4,4637951.2492,121208.5412,4362375.5990,2522263.9073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79045.00,21:57:25.00,GPS,0,4,4637951.1281,121208.7599,4362376.2359,2522264.1458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79050.00,21:57:30.00,GPS,0,4,4637951.2034,121208.6141,4362375.4547,2522263.8678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79055.00,21:57:35.00,GPS,0,4,4637951.0504,121208.4213,4362375.5397,2522263.6996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79060.00,21:57:40.00,GPS,0,4,4637950.5422,121207.9367,4362375.2226,2522263.6313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79065.00,21:57:45.00,GPS,0,4,4637950.8657,121208.3645,4362375.5449,2522263.8285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79070.00,21:57:50.00,GPS,0,4,4637951.1721,121208.4188,4362375.2371,2522263.8444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79075.00,21:57:55.00,GPS,0,4,4637950.6027,121208.6905,4362375.7662,2522263.8405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79080.00,21:58:00.00,GPS,0,4,4637950.8197,121208.7306,4362375.6000,2522263.9989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79085.00,21:58:05.00,GPS,0,4,4637950.9423,121208.4363,4362375.3099,2522263.9349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79090.00,21:58:10.00,GPS,0,4,4637950.7442,121208.7197,4362375.3430,2522263.6366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79095.00,21:58:15.00,GPS,0,4,4637951.1274,121208.1692,4362376.1690,2522264.0438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79100.00,21:58:20.00,GPS,0,4,4637950.6422,121208.5844,4362375.6421,2522263.9105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79105.00,21:58:25.00,GPS,0,4,4637950.3985,121207.8789,4362375.6612,2522263.8439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79110.00,21:58:30.00,GPS,0,4,4637950.4231,121207.9290,4362375.0633,2522263.5847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79115.00,21:58:35.00,GPS,0,4,4637950.4529,121208.1308,4362375.6420,2522263.7567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79120.00,21:58:40.00,GPS,0,4,4637950.5082,121208.0848,4362375.9996,2522263.7136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79125.00,21:58:45.00,GPS,0,4,4637951.5567,121208.6433,4362375.7905,2522264.1487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79130.00,21:58:50.00,GPS,0,4,4637950.5539,121207.9985,4362375.4901,2522263.5887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79135.00,21:58:55.00,GPS,0,4,4637950.6142,121208.1086,4362376.1986,2522263.8405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79140.00,21:59:00.00,GPS,0,4,4637951.0259,121208.1223,4362375.4368,2522263.8321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79145.00,21:59:05.00,GPS,0,4,4637951.1345,121207.8854,4362375.9793,2522264.1983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79150.00,21:59:10.00,GPS,0,4,4637950.8203,121208.0077,4362375.7535,2522263.7676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79155.00,21:59:15.00,GPS,0,4,4637950.6828,121208.0827,4362375.9903,2522263.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79160.00,21:59:20.00,GPS,0,4,4637950.4054,121208.1199,4362375.4338,2522263.4520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79165.00,21:59:25.00,GPS,0,4,4637950.6582,121208.2289,4362375.7775,2522263.7363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79170.00,21:59:30.00,GPS,0,4,4637951.1743,121208.2804,4362376.1278,2522263.9289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79175.00,21:59:35.00,GPS,0,4,4637950.9320,121208.6787,4362376.1658,2522263.8577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79180.00,21:59:40.00,GPS,0,4,4637951.2892,121208.3148,4362375.6052,2522263.7586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79185.00,21:59:45.00,GPS,0,4,4637950.8148,121208.1477,4362376.0353,2522263.6079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79190.00,21:59:50.00,GPS,0,4,4637950.2449,121208.7035,4362375.6852,2522263.1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79195.00,21:59:55.00,GPS,0,4,4637950.7830,121208.1408,4362376.1039,2522263.6956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79200.00,22:00:00.00,GPS,0,4,4637951.2840,121208.4413,4362375.3908,2522263.7084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79205.00,22:00:05.00,GPS,0,4,4637950.5958,121208.5466,4362375.5235,2522263.3008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79210.00,22:00:10.00,GPS,0,4,4637950.8519,121208.0985,4362376.0936,2522263.8222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79215.00,22:00:15.00,GPS,0,4,4637950.2901,121208.2125,4362375.1430,2522263.3180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79220.00,22:00:20.00,GPS,0,4,4637950.9725,121208.4026,4362375.8142,2522263.7534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79225.00,22:00:25.00,GPS,0,4,4637950.7443,121208.6319,4362375.7418,2522263.6731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79230.00,22:00:30.00,GPS,0,4,4637951.1902,121208.2136,4362376.3524,2522264.1687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79235.00,22:00:35.00,GPS,0,4,4637951.0795,121208.5630,4362376.0487,2522263.7222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79240.00,22:00:40.00,GPS,0,4,4637951.2720,121208.8722,4362375.7144,2522263.7857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79245.00,22:00:45.00,GPS,0,4,4637950.9469,121208.9245,4362375.7371,2522263.4506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79250.00,22:00:50.00,GPS,0,4,4637950.7401,121208.9734,4362376.3482,2522263.8692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79255.00,22:00:55.00,GPS,0,4,4637951.6898,121208.7685,4362376.0231,2522263.9191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79260.00,22:01:00.00,GPS,0,4,4637951.9123,121208.5013,4362376.6910,2522264.4439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79265.00,22:01:05.00,GPS,0,4,4637951.8530,121208.6068,4362376.1704,2522264.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79270.00,22:01:10.00,GPS,0,4,4637951.7483,121209.0764,4362376.3119,2522264.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79275.00,22:01:15.00,GPS,0,4,4637951.2493,121208.3514,4362375.8600,2522263.7665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79280.00,22:01:20.00,GPS,0,4,4637951.6904,121208.4383,4362375.7627,2522264.0724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79285.00,22:01:25.00,GPS,0,4,4637952.3789,121208.7229,4362376.2729,2522264.4997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79290.00,22:01:30.00,GPS,0,4,4637951.8653,121208.4910,4362376.4965,2522264.2683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79295.00,22:01:35.00,GPS,0,4,4637951.0680,121208.2958,4362376.0512,2522263.7819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79300.00,22:01:40.00,GPS,0,4,4637951.9956,121208.2662,4362375.8597,2522264.0573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79305.00,22:01:45.00,GPS,0,4,4637951.4072,121208.6522,4362376.1767,2522264.0603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79310.00,22:01:50.00,GPS,0,4,4637951.6751,121208.4739,4362376.2212,2522263.9586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79315.00,22:01:55.00,GPS,0,4,4637951.7091,121208.5736,4362375.9353,2522264.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79320.00,22:02:00.00,GPS,0,4,4637951.7824,121208.3641,4362376.0949,2522264.0973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79325.00,22:02:05.00,GPS,0,4,4637950.7905,121208.2721,4362375.8119,2522263.5476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79330.00,22:02:10.00,GPS,0,4,4637951.4682,121208.4404,4362375.9259,2522263.9775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79335.00,22:02:15.00,GPS,0,4,4637951.8523,121208.6022,4362376.3784,2522264.3280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79340.00,22:02:20.00,GPS,0,4,4637950.9097,121207.8122,4362375.3399,2522263.5187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79345.00,22:02:25.00,GPS,0,4,4637951.0447,121207.9476,4362375.6274,2522263.5475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79350.00,22:02:30.00,GPS,0,4,4637951.0943,121208.0668,4362375.7833,2522263.6469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79355.00,22:02:35.00,GPS,0,4,4637951.3565,121207.9915,4362375.5084,2522263.8536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79360.00,22:02:40.00,GPS,0,4,4637951.4085,121208.1755,4362375.7322,2522263.7810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79365.00,22:02:45.00,GPS,0,4,4637951.6454,121208.4525,4362375.4535,2522263.8980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79370.00,22:02:50.00,GPS,0,4,4637950.9799,121208.0703,4362375.5126,2522263.4079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79375.00,22:02:55.00,GPS,0,4,4637950.9024,121207.9892,4362375.2591,2522263.7532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79380.00,22:03:00.00,GPS,0,4,4637951.1105,121208.0980,4362375.5023,2522264.0454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79385.00,22:03:05.00,GPS,0,4,4637951.3515,121207.6936,4362375.0836,2522263.6595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79390.00,22:03:10.00,GPS,0,4,4637951.4456,121207.9242,4362375.5246,2522263.8773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79395.00,22:03:15.00,GPS,0,4,4637951.4853,121208.2270,4362375.2755,2522263.5582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79400.00,22:03:20.00,GPS,0,4,4637951.2851,121208.4742,4362375.2728,2522263.6442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79405.00,22:03:25.00,GPS,0,4,4637951.7564,121208.2246,4362375.6395,2522264.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79410.00,22:03:30.00,GPS,0,4,4637952.8294,121208.2554,4362375.9271,2522264.9429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79415.00,22:03:35.00,GPS,0,4,4637952.5746,121207.9821,4362375.6586,2522264.7157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79420.00,22:03:40.00,GPS,0,4,4637952.1900,121208.1631,4362375.8793,2522264.2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79425.00,22:03:45.00,GPS,0,4,4637951.8361,121208.1064,4362375.7585,2522264.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79430.00,22:03:50.00,GPS,0,4,4637952.4291,121207.9592,4362375.8561,2522264.6834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79435.00,22:03:55.00,GPS,0,4,4637952.1331,121207.9335,4362375.8531,2522264.5681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79440.00,22:04:00.00,GPS,0,4,4637952.5993,121208.2770,4362376.2346,2522264.9962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79445.00,22:04:05.00,GPS,0,4,4637952.7542,121208.0107,4362376.1357,2522264.9514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79450.00,22:04:10.00,GPS,0,4,4637952.8535,121208.1586,4362375.6738,2522264.8770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79455.00,22:04:15.00,GPS,0,4,4637953.0498,121208.2541,4362376.1605,2522264.8249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79460.00,22:04:20.00,GPS,0,4,4637951.5806,121208.2463,4362375.7774,2522264.2288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79465.00,22:04:25.00,GPS,0,4,4637952.6115,121208.3631,4362376.5074,2522264.8591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79470.00,22:04:30.00,GPS,0,4,4637951.6875,121208.0876,4362375.7239,2522264.1581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79475.00,22:04:35.00,GPS,0,4,4637952.5154,121208.1419,4362376.0776,2522264.6920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79480.00,22:04:40.00,GPS,0,4,4637952.7124,121208.3589,4362376.3833,2522264.6837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79485.00,22:04:45.00,GPS,0,4,4637952.2524,121208.1130,4362375.7400,2522264.6433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79490.00,22:04:50.00,GPS,0,4,4637952.5337,121207.8506,4362375.8342,2522264.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79495.00,22:04:55.00,GPS,0,4,4637952.1027,121208.0007,4362375.8979,2522264.4069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79500.00,22:05:00.00,GPS,0,4,4637951.7910,121208.1090,4362375.9457,2522264.2225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79505.00,22:05:05.00,GPS,0,4,4637952.3798,121208.2612,4362375.5522,2522264.5597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79510.00,22:05:10.00,GPS,0,4,4637952.4615,121208.1695,4362375.8553,2522264.6696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79515.00,22:05:15.00,GPS,0,4,4637953.0060,121208.0913,4362376.1402,2522264.9165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79520.00,22:05:20.00,GPS,0,4,4637951.8911,121207.8884,4362375.4689,2522264.4091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79525.00,22:05:25.00,GPS,0,4,4637952.5443,121207.7273,4362375.9509,2522264.7411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79530.00,22:05:30.00,GPS,0,4,4637952.0310,121208.0793,4362375.7860,2522264.3843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79535.00,22:05:35.00,GPS,0,4,4637952.3169,121208.0295,4362375.4153,2522264.3994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79540.00,22:05:40.00,GPS,0,4,4637952.6136,121207.8010,4362375.7242,2522264.7072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79545.00,22:05:45.00,GPS,0,4,4637951.4652,121207.7704,4362375.6445,2522264.1462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79550.00,22:05:50.00,GPS,0,4,4637952.7541,121207.9184,4362375.8628,2522265.0358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79555.00,22:05:55.00,GPS,0,4,4637951.9528,121208.1474,4362375.5480,2522264.3056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79560.00,22:06:00.00,GPS,0,4,4637951.7862,121208.3605,4362375.7553,2522264.3075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79565.00,22:06:05.00,GPS,0,4,4637952.5286,121208.1975,4362375.4637,2522264.5566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79570.00,22:06:10.00,GPS,0,4,4637952.0701,121208.0981,4362375.5259,2522264.4101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79575.00,22:06:15.00,GPS,0,4,4637951.3798,121208.0272,4362376.4006,2522264.1910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79580.00,22:06:20.00,GPS,0,4,4637952.1166,121208.1333,4362375.4988,2522264.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79585.00,22:06:25.00,GPS,0,4,4637952.1610,121207.7892,4362375.8156,2522264.5961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79590.00,22:06:30.00,GPS,0,4,4637951.5680,121207.7703,4362375.5884,2522264.2718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79595.00,22:06:35.00,GPS,0,4,4637952.0805,121208.0228,4362376.1061,2522264.4298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79600.00,22:06:40.00,GPS,0,4,4637951.8958,121208.2450,4362375.8898,2522264.3442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79605.00,22:06:45.00,GPS,0,4,4637952.5923,121208.0792,4362376.0415,2522264.6824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79610.00,22:06:50.00,GPS,0,4,4637952.4845,121207.9178,4362375.7577,2522264.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79615.00,22:06:55.00,GPS,0,4,4637952.5327,121207.9739,4362375.9116,2522264.6028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79620.00,22:07:00.00,GPS,0,4,4637952.6212,121207.8349,4362375.9671,2522264.8010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79625.00,22:07:05.00,GPS,0,4,4637952.2225,121207.9104,4362375.6334,2522264.4602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79630.00,22:07:10.00,GPS,0,4,4637952.2922,121208.0984,4362376.0376,2522264.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79635.00,22:07:15.00,GPS,0,4,4637951.0917,121208.1096,4362375.6734,2522263.9173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79640.00,22:07:20.00,GPS,0,4,4637952.7690,121208.1856,4362376.1699,2522264.8468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79645.00,22:07:25.00,GPS,0,4,4637952.2854,121208.3134,4362376.1357,2522264.6860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79650.00,22:07:30.00,GPS,0,4,4637952.3415,121208.0887,4362375.7867,2522264.5709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79655.00,22:07:35.00,GPS,0,4,4637952.4059,121208.5460,4362376.5019,2522264.8832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79660.00,22:07:40.00,GPS,0,4,4637951.8226,121208.2403,4362375.9387,2522264.2917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79665.00,22:07:45.00,GPS,0,4,4637951.2693,121207.6168,4362375.5395,2522264.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79670.00,22:07:50.00,GPS,0,4,4637951.9838,121207.8833,4362375.7761,2522264.5165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79675.00,22:07:55.00,GPS,0,4,4637951.7820,121208.2574,4362375.6584,2522264.2246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79680.00,22:08:00.00,GPS,0,4,4637952.5612,121208.2593,4362375.6201,2522264.6938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79685.00,22:08:05.00,GPS,0,4,4637951.0851,121208.1874,4362375.7286,2522263.6989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79690.00,22:08:10.00,GPS,0,4,4637952.0340,121208.3235,4362375.7857,2522264.4209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79695.00,22:08:15.00,GPS,0,4,4637952.5720,121208.8650,4362376.2505,2522264.9266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79700.00,22:08:20.00,GPS,0,4,4637951.3316,121207.8245,4362375.6993,2522263.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79705.00,22:08:25.00,GPS,0,4,4637952.3202,121208.0886,4362375.4670,2522264.3347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79710.00,22:08:30.00,GPS,0,4,4637951.4749,121207.9962,4362375.6323,2522264.0654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79715.00,22:08:35.00,GPS,0,4,4637951.8000,121207.9644,4362375.8214,2522264.3983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79720.00,22:08:40.00,GPS,0,4,4637952.4343,121207.8625,4362375.5047,2522264.6522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79725.00,22:08:45.00,GPS,0,4,4637952.4985,121208.1591,4362375.6180,2522264.6438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79730.00,22:08:50.00,GPS,0,4,4637953.2672,121208.1653,4362376.3590,2522265.2687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79735.00,22:08:55.00,GPS,0,4,4637952.1590,121207.9005,4362375.6682,2522264.6320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79740.00,22:09:00.00,GPS,0,4,4637951.8453,121208.1820,4362376.2203,2522264.6625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79745.00,22:09:05.00,GPS,0,4,4637952.7128,121208.3335,4362376.6725,2522265.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,2015,006,79750.00,22:09:10.00,GPS,0,4,4637951.8924,121208.4778,4362376.2148,2522264.1761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
